scale_1,scale_2,scale_3,scale_4,scale_5,scale_6,scale_7,scale_8,scale_9,scale_10,scale_11,scale_12,scale_13,scale_14,scale_15,scale_16,scale_17,scale_18
0.30931675,0.24666269,0.7225476,0.34940732,0.28111017,0.4003279,0.27298748,0.32288325,0.48132432,0.33145115,0.2539804,0.34633714,0.3075692,0.34826156,0.37017277,0.2672466,0.32158786,0.31895658
0.7826303,0.78800595,0.27243796,0.8181724,0.8171475,0.32651103,0.7696874,0.813298,0.3393755,0.8128804,0.7897397,0.32560435,0.77575076,0.37298554,0.3763504,0.7288344,0.75438774,0.80265796
0.20799348,0.16166672,0.5124402,0.22493535,0.17100176,0.27473658,0.22373098,0.18673359,0.35973215,0.22509262,0.13964538,0.21782182,0.24608853,0.20665883,0.26625204,0.20187308,0.17719258,0.19572228
0.32964242,0.2551465,0.6470984,0.395113,0.303556,0.43916923,0.34841245,0.3241985,0.60418236,0.39086118,0.24190697,0.48197067,0.33532026,0.4156465,0.47349742,0.28378606,0.2813227,0.34258306
0.25508946,0.27110803,0.5980858,0.27565643,0.33666295,0.32507136,0.21956958,0.33628884,0.47797507,0.25445956,0.319996,0.3326084,0.2534065,0.39735743,0.32237226,0.28574368,0.31638768,0.31474078
0.27832502,0.23493986,0.5072573,0.2972489,0.26036012,0.44891867,0.30190802,0.2656565,0.5653903,0.31584248,0.21371168,0.4518974,0.28596094,0.39190972,0.44923425,0.25146168,0.25861877,0.28521258
0.35239285,0.26096228,0.5665362,0.33745524,0.29039282,0.5048378,0.3123187,0.30281082,0.58465934,0.34893888,0.2592844,0.47164056,0.3358743,0.43088612,0.45941854,0.27024785,0.27243137,0.30740693
0.3717782,0.29435238,0.8768517,0.41162327,0.34800547,0.44466868,0.332764,0.3723793,0.5978084,0.37172705,0.30200922,0.39647877,0.32744443,0.43778038,0.4273,0.27206653,0.2957594,0.37742087
0.34596312,0.25708872,0.8225773,0.3767678,0.31938133,0.40578222,0.29630932,0.33954468,0.5506816,0.34820896,0.2720632,0.3858339,0.31309074,0.39360666,0.39983466,0.2416766,0.2796712,0.3442177
0.81976026,0.80562836,0.38487118,0.8893801,0.84990156,0.39839256,0.8175887,0.873836,0.40866992,0.86257935,0.78216696,0.36226228,0.7924093,0.39201176,0.40730643,0.72410846,0.79575455,0.85827607
0.42648107,0.31580698,0.63469666,0.41967857,0.32482767,0.585937,0.4439146,0.35794804,0.6977417,0.42306152,0.29787672,0.6155577,0.36603832,0.5314228,0.62388414,0.2852592,0.29377463,0.35009643
0.2604463,0.20838664,0.539938,0.31181857,0.27083614,0.44145718,0.2490625,0.27962554,0.6329279,0.29505658,0.20646146,0.46718973,0.24291229,0.49634102,0.47598553,0.19767614,0.25114924,0.29180554
0.31301558,0.23810804,0.7254555,0.36528727,0.30747882,0.44563818,0.27421576,0.3327583,0.5033411,0.3352527,0.23571655,0.38169554,0.2868564,0.37468314,0.39036804,0.21678348,0.26305422,0.3354815
0.275868,0.22751433,0.66076887,0.28386214,0.265347,0.30226636,0.2499795,0.2629009,0.4031637,0.28243914,0.20704117,0.23517224,0.23520224,0.25699288,0.24286343,0.20216614,0.23756969,0.28233913
0.3949649,0.253952,0.6690842,0.36865464,0.30953017,0.45292655,0.34008607,0.32999262,0.5377145,0.36876258,0.2618148,0.42367506,0.31877422,0.35186005,0.41997504,0.24429457,0.2843466,0.3405302
0.84187424,0.8197521,0.30182168,0.86430335,0.8348501,0.36283493,0.8257507,0.8584269,0.3553872,0.85907674,0.8017732,0.32924935,0.83619,0.38267922,0.37827873,0.79366225,0.786367,0.817744
0.39392826,0.3196048,0.4761044,0.4043134,0.34544238,0.47285622,0.36441138,0.3567849,0.5785877,0.40721872,0.3211478,0.51901805,0.3458492,0.43799466,0.47076717,0.31711683,0.3487593,0.38437706
0.4074007,0.26475656,0.65192014,0.3831455,0.30149153,0.4103176,0.34860668,0.35110492,0.49808404,0.3772331,0.28878075,0.42043802,0.31174117,0.41249126,0.3887751,0.28483436,0.31147724,0.3497747
0.3055745,0.3517859,0.6374992,0.32874155,0.3689538,0.47272325,0.30335414,0.37292537,0.61076677,0.31905234,0.3444641,0.40233433,0.2896124,0.46649075,0.45706207,0.2923866,0.30502313,0.3704396
0.83776003,0.8398063,0.4009053,0.8956651,0.86412036,0.44721174,0.8430391,0.9116613,0.4019958,0.86994493,0.7925691,0.37414145,0.8235283,0.3964076,0.4371693,0.7372045,0.79027367,0.87889075
0.3659801,0.3510626,0.6632527,0.41028163,0.38730007,0.561147,0.35952985,0.39125845,0.70696765,0.40506458,0.3543936,0.5642597,0.329891,0.5972045,0.5893623,0.31003943,0.35700798,0.39516976
0.2754794,0.19065286,0.68175554,0.29526725,0.2633853,0.34597638,0.2149121,0.27015603,0.5014043,0.27760136,0.21919608,0.33537287,0.23134455,0.37296468,0.3336428,0.1848544,0.24698448,0.3172538
0.27757233,0.1869959,0.7292349,0.3044475,0.23545457,0.31818944,0.26133603,0.2667989,0.44579655,0.30825236,0.18237366,0.28641713,0.24821182,0.3057642,0.28922755,0.19443448,0.22247659,0.2851545
0.33322945,0.2782917,0.73455954,0.35213265,0.3379559,0.38009673,0.29826638,0.33391693,0.51692975,0.34661573,0.27735418,0.35218897,0.29291373,0.3674816,0.347031,0.26307213,0.2940455,0.34443766
0.3386329,0.23378806,0.77755666,0.3274967,0.25117064,0.37228712,0.31223857,0.2782863,0.46559632,0.342074,0.23391515,0.3304221,0.314595,0.32084626,0.37408763,0.25845525,0.2350981,0.28736025
0.40135804,0.2997647,0.5273775,0.43311214,0.34784865,0.587105,0.42280316,0.36818528,0.7279191,0.42229992,0.2909813,0.688403,0.39861116,0.5707147,0.66189104,0.3400389,0.31478474,0.39107928
0.33129397,0.26131454,0.63062227,0.35413033,0.26619798,0.32022753,0.32503983,0.29626137,0.46273044,0.35113433,0.22793742,0.29155177,0.3613962,0.30015033,0.33709538,0.2905813,0.27810812,0.30027553
0.34956342,0.26090127,0.6596383,0.39400017,0.32996207,0.4982614,0.33743694,0.3315098,0.6949874,0.38849875,0.26140603,0.57369477,0.33154377,0.5267943,0.54402477,0.26889464,0.2906191,0.37730545
0.32857856,0.23286426,0.5665754,0.32473397,0.26063985,0.45152715,0.3140495,0.27353245,0.5549651,0.35053268,0.2185076,0.43992296,0.3046874,0.36731234,0.4676612,0.22580798,0.23903324,0.29243204
0.3164514,0.29197848,0.60715294,0.34003,0.2895851,0.36456296,0.3333988,0.30498323,0.47332215,0.36387226,0.25274315,0.31915474,0.32509524,0.30092126,0.35409713,0.2865482,0.28007331,0.2981383
0.29431847,0.26366404,0.43085262,0.31757915,0.28683805,0.5287382,0.30256343,0.29323438,0.70044863,0.3408781,0.24331056,0.6324179,0.2947533,0.51419216,0.57145643,0.24571545,0.2948175,0.32358688
0.29170823,0.28488368,0.67930317,0.34737825,0.3215834,0.44708055,0.2740316,0.3545717,0.53968275,0.31441402,0.27285996,0.4075691,0.28824905,0.46148244,0.4605236,0.28447935,0.29325506,0.33710974
0.306646,0.2444671,0.6571187,0.35137,0.28581676,0.4317784,0.29447132,0.32134604,0.4843217,0.31860945,0.21752241,0.34031934,0.3134124,0.33329353,0.39881888,0.28485566,0.24703282,0.3014117
0.33155444,0.24376196,0.74201167,0.34943008,0.27201068,0.32118052,0.34324965,0.30025032,0.4759482,0.3538274,0.2370771,0.31364155,0.30960435,0.33391452,0.32905686,0.2363387,0.24451081,0.29661125
0.4095264,0.31670535,0.5948096,0.40138376,0.36749545,0.52369726,0.3385882,0.37151453,0.67371994,0.38329315,0.33541864,0.61179614,0.35563123,0.57997185,0.5827889,0.31763133,0.32229033,0.38450658
0.3769133,0.28933498,0.63148427,0.414711,0.36963254,0.61092144,0.40090072,0.36331144,0.7968838,0.40377447,0.2763171,0.72287613,0.3921735,0.6254513,0.69517344,0.31274632,0.28241226,0.4109586
0.3639,0.25765297,0.562191,0.361956,0.2903476,0.50978833,0.32240227,0.30634838,0.6132393,0.35862184,0.2635406,0.51679134,0.30950573,0.4729349,0.50673723,0.24917424,0.28841978,0.31047294
0.833388,0.80261844,0.3486744,0.87006325,0.8550743,0.36462608,0.7966476,0.8596698,0.39955783,0.86076236,0.79815733,0.3614512,0.8094387,0.3869233,0.39295626,0.74716735,0.81028926,0.863087
0.33140814,0.24053566,0.6193094,0.31712815,0.27217418,0.38272852,0.31785506,0.2943769,0.4333652,0.32519108,0.24246007,0.3202081,0.281124,0.289832,0.33298004,0.24529333,0.25903168,0.29466093
0.34504792,0.31216857,0.54971105,0.38165238,0.3554712,0.604929,0.35091278,0.366821,0.77265406,0.3732601,0.31910732,0.64548,0.325685,0.63730574,0.69334924,0.29098156,0.30857152,0.3656869
0.2863175,0.19983083,0.6895912,0.31698796,0.25250936,0.35089558,0.26532844,0.29577374,0.42455745,0.32356355,0.20035756,0.2717932,0.25808054,0.27283394,0.32743555,0.2076862,0.25178412,0.2971225
0.3024772,0.23375037,0.64147466,0.3373371,0.28560674,0.51052845,0.28629157,0.29901797,0.602582,0.32048088,0.21938922,0.4401007,0.26397493,0.39126572,0.45485592,0.19755872,0.27834636,0.31273854
0.28058252,0.27038595,0.62376964,0.30018795,0.32108176,0.34968305,0.24722508,0.33394065,0.43014568,0.29336953,0.33676606,0.33139807,0.2643819,0.38128048,0.30735222,0.29118517,0.33340937,0.3189852
0.3630943,0.27101457,0.5995308,0.40317395,0.35809687,0.5911931,0.33654258,0.3525223,0.74697953,0.39157718,0.2604267,0.6881321,0.31951758,0.55007434,0.60616463,0.24819395,0.2633164,0.39188406
0.33347678,0.22068459,0.7063881,0.33666435,0.28621206,0.3093079,0.29618058,0.32129708,0.43390432,0.3162331,0.23572281,0.30162588,0.2816218,0.32076898,0.30041417,0.22190839,0.26493138,0.29460835
0.35453776,0.26457706,0.65806025,0.381662,0.30534765,0.56619775,0.34634227,0.31535545,0.73533994,0.39438507,0.24348614,0.59695566,0.35039052,0.5294626,0.6096776,0.27545056,0.28287336,0.34692025
0.2982912,0.30843315,0.51348835,0.33024544,0.3624916,0.40565115,0.27982664,0.3557239,0.49232453,0.31130022,0.30802134,0.40737522,0.29256982,0.3824808,0.3393782,0.29603523,0.29946947,0.32526666
0.34975797,0.3393144,0.4450702,0.34409654,0.37600005,0.539492,0.312336,0.380551,0.7206796,0.36143038,0.3521393,0.67235005,0.3179619,0.69053924,0.6011832,0.34822202,0.4332121,0.3617613
0.28218552,0.2061712,0.70264757,0.29089367,0.25867596,0.37775737,0.27304754,0.27709857,0.466093,0.2943948,0.20809083,0.28114682,0.28198153,0.3322865,0.3472834,0.25227293,0.21575122,0.2649841
0.3740337,0.2788483,0.6651038,0.41255414,0.37457746,0.5539781,0.2894075,0.364125,0.6955755,0.37368608,0.25945982,0.5697206,0.31750116,0.48371714,0.49078673,0.229578,0.27224502,0.39858657
0.45428544,0.3922805,0.5910763,0.4729036,0.433268,0.5863374,0.40429997,0.44933915,0.7147768,0.44970214,0.3958103,0.6646489,0.40398833,0.6137108,0.6129623,0.35121945,0.38681024,0.4476092
0.81173736,0.77993035,0.3671556,0.85413027,0.8016893,0.40172797,0.83898425,0.82625175,0.43002582,0.93363696,0.76665074,0.3876312,0.83019316,0.41352737,0.4472751,0.7601152,0.76496375,0.83911073
0.24527586,0.28580338,0.60147226,0.28132427,0.2931227,0.39706835,0.25781935,0.29936382,0.5150965,0.31738305,0.2490341,0.35349727,0.27189016,0.3424539,0.3861899,0.25154737,0.26449174,0.31372878
0.37100822,0.34928483,0.34677857,0.38666627,0.34920895,0.54202855,0.3856992,0.37303084,0.650082,0.42621478,0.34804556,0.6347928,0.36992437,0.5628787,0.6276631,0.34733605,0.35698837,0.36884785
0.37379128,0.2566568,0.68394667,0.38165864,0.2818604,0.45836282,0.37035507,0.31114984,0.58033705,0.38122833,0.232028,0.4152608,0.33133912,0.37841517,0.41650015,0.24090935,0.27279213,0.3162068
0.26855853,0.24357033,0.56094575,0.26303458,0.24244122,0.28059056,0.2494267,0.26945427,0.3916393,0.2425849,0.21789174,0.24608211,0.26004943,0.25771415,0.25953594,0.23815084,0.25051206,0.2651649
0.30979592,0.25490886,0.35148326,0.31037143,0.3222199,0.5085165,0.2727744,0.33609116,0.6625208,0.31971303,0.29202172,0.61787736,0.28496835,0.5935,0.5522143,0.2828649,0.34496298,0.33326852
0.2757609,0.24084245,0.61318773,0.28393158,0.24543631,0.28702915,0.2773031,0.2578482,0.39392424,0.30195972,0.20649287,0.22680941,0.28811857,0.22149165,0.25464097,0.24792479,0.25123376,0.26813322
0.24297446,0.1982486,0.53990734,0.2427822,0.21871953,0.2774962,0.25880992,0.23429877,0.34328225,0.26380557,0.19763298,0.22299823,0.20838289,0.27375627,0.26450703,0.20276828,0.21088822,0.23773722
0.32881418,0.23515634,0.7915469,0.35353613,0.31725872,0.38898703,0.26103565,0.3087056,0.57393223,0.3382866,0.23426439,0.39272034,0.28606206,0.38135403,0.36270988,0.22808392,0.26620716,0.36231261
0.2436591,0.19312148,0.55739486,0.24405293,0.23692238,0.27986026,0.20962803,0.2520602,0.39836496,0.23579001,0.20280051,0.24004744,0.21673599,0.2706433,0.27071208,0.1968493,0.22911394,0.26975536
0.29922324,0.190385,0.7358041,0.3217717,0.2748546,0.33781826,0.258959,0.28059354,0.47664315,0.32395336,0.20497328,0.32632557,0.2673665,0.31002516,0.3169832,0.23490322,0.26690418,0.33817774
0.28820145,0.25603518,0.65856445,0.32749584,0.2858074,0.395362,0.27844387,0.30644524,0.46862623,0.320498,0.24591862,0.34849495,0.27415672,0.36946335,0.3710558,0.2563153,0.22938094,0.30666816
0.32266706,0.2484479,0.73135805,0.3740111,0.318477,0.39071012,0.27569923,0.33123288,0.5045422,0.33201563,0.22283906,0.351597,0.2743152,0.35880584,0.33959743,0.21462396,0.25261238,0.32911894
0.31162184,0.1886693,0.6770521,0.27260774,0.20862646,0.32668296,0.28343764,0.23541573,0.41888145,0.28897607,0.18751605,0.27727184,0.24557532,0.25195605,0.26954186,0.18696025,0.2250891,0.23398396
0.28729612,0.2133582,0.67771024,0.30793303,0.24302892,0.31292176,0.2962139,0.26305315,0.42225212,0.30159113,0.19569755,0.23713917,0.3110918,0.27237698,0.27272123,0.25779867,0.23140405,0.2574621
0.3946566,0.31482366,0.6628574,0.43066382,0.38346624,0.6135011,0.34891355,0.39406088,0.7536788,0.40592206,0.31962317,0.66053367,0.34556416,0.6255832,0.65125585,0.2737064,0.30330643,0.42399466
0.38817587,0.35212135,0.5459404,0.3788425,0.35533455,0.5161084,0.35002664,0.36145225,0.6855447,0.3829802,0.36318892,0.61973023,0.35457286,0.6101774,0.62065005,0.32519758,0.3205806,0.37482977
0.2956553,0.25925934,0.7877018,0.34670144,0.3259363,0.36132795,0.2687303,0.3297876,0.51484615,0.33066553,0.2480472,0.31588554,0.2612216,0.35801345,0.31523162,0.23470931,0.2749176,0.34009963
0.36855802,0.241675,0.59629387,0.34747607,0.2630337,0.38641742,0.30806684,0.30255815,0.45395404,0.33701736,0.2524891,0.36715618,0.29196632,0.33815315,0.3730119,0.2523587,0.253449,0.31558883
0.33575666,0.26799002,0.68010485,0.3940827,0.31780994,0.51007074,0.3145212,0.33963716,0.6461176,0.3512715,0.24716327,0.46381807,0.28113383,0.44333708,0.48054627,0.2368826,0.2972477,0.35424
0.35685354,0.26004046,0.8561331,0.40410733,0.3146028,0.41211933,0.34134966,0.34357446,0.58929443,0.3886286,0.2663791,0.3919515,0.33956626,0.42829415,0.3918621,0.27757478,0.28645986,0.34453377
0.36918443,0.29172653,0.5410243,0.3999923,0.3399071,0.4249797,0.31781065,0.34896612,0.5628075,0.36179465,0.29889774,0.4506809,0.29682025,0.4446287,0.4256292,0.24248445,0.30805528,0.35653818
0.35271764,0.24385487,0.59423447,0.34641352,0.27360028,0.479868,0.3420003,0.30010328,0.5564921,0.36928177,0.22602874,0.45012695,0.32421985,0.3714479,0.45514315,0.25071496,0.26105362,0.31370574
0.27171558,0.17794299,0.617288,0.27601877,0.21026225,0.32113194,0.28068218,0.23531243,0.403,0.29478997,0.17347114,0.27312312,0.26407963,0.23525974,0.3187485,0.19968362,0.20990528,0.23217997
0.36355925,0.30291742,0.55506563,0.4146682,0.31636277,0.42475682,0.32890058,0.34018415,0.50782293,0.38798338,0.28403196,0.40561512,0.3087451,0.37592942,0.37616298,0.27213892,0.3167916,0.34995738
0.77489334,0.7472257,0.312502,0.7824312,0.7683266,0.3551306,0.75940084,0.78409994,0.377199,0.79706633,0.76864463,0.34729153,0.7636495,0.3921786,0.4084926,0.72598207,0.74358857,0.78118956
0.38026026,0.29834574,0.5997618,0.4188016,0.34613794,0.4836231,0.34879264,0.36111328,0.6335901,0.4100876,0.29070306,0.5134094,0.32406527,0.4658746,0.4950509,0.26309893,0.32230586,0.38914043
0.79363024,0.7336372,0.37723422,0.8293052,0.79452497,0.43664363,0.79394746,0.8032745,0.4339766,0.8662025,0.7101296,0.43698668,0.81811565,0.36016613,0.43252632,0.72134614,0.7475456,0.8470959
0.26221296,0.20651864,0.6691707,0.30230257,0.26944944,0.36385977,0.24954495,0.2772554,0.46602708,0.28239867,0.18917102,0.30008075,0.2420405,0.26416087,0.32863805,0.21518484,0.23687282,0.29710972
0.30488718,0.21800987,0.6806223,0.34838092,0.28060603,0.3439244,0.28219676,0.28360307,0.5044069,0.33356264,0.20123643,0.33271232,0.27954012,0.33069235,0.31499302,0.21560505,0.2299438,0.32077911
0.27109182,0.20140249,0.6998905,0.2879357,0.26793754,0.376758,0.2519596,0.2776786,0.45934922,0.28540686,0.21804789,0.3005641,0.25354755,0.2904336,0.3262202,0.21813712,0.22088507,0.27743724
0.38026235,0.31289658,0.590896,0.3978693,0.3839768,0.53639,0.31157523,0.40527576,0.71723986,0.37973228,0.3625125,0.59977925,0.3230431,0.64548683,0.5588912,0.30303335,0.38861215,0.41067922
0.34468576,0.26403567,0.55233526,0.34926412,0.2935656,0.5631406,0.32645363,0.31057167,0.62112427,0.3411872,0.25525582,0.5226618,0.31173554,0.4787924,0.5594727,0.25050852,0.27219725,0.286372
0.3270486,0.2267639,0.67813104,0.3515576,0.29513162,0.32754022,0.24482265,0.30408117,0.4256883,0.30130637,0.20206453,0.27346635,0.25677747,0.24399625,0.23424572,0.20324503,0.25457886,0.3054999
0.28599206,0.24340345,0.5372887,0.28522164,0.24476264,0.3971227,0.29446372,0.25981867,0.41421878,0.30622217,0.2237273,0.27011237,0.32350475,0.30435416,0.36472416,0.34205535,0.21901023,0.25007004
0.2843176,0.201488,0.66206884,0.31780994,0.23878106,0.3445242,0.32841417,0.263742,0.45057973,0.33421862,0.18228105,0.28672063,0.33730775,0.26281074,0.3242523,0.27143174,0.20997898,0.2600491
0.42377138,0.38563478,0.6166498,0.45293486,0.40230036,0.5039264,0.39635158,0.43883055,0.5117058,0.42285302,0.35500652,0.44880858,0.38522908,0.40829003,0.44340843,0.3273083,0.37684643,0.42393628
0.31289944,0.2820803,0.79617524,0.3607057,0.35125858,0.4075088,0.2672813,0.36337924,0.5641702,0.33354306,0.2842491,0.37130353,0.28990456,0.40146855,0.38481268,0.23823029,0.30864164,0.36799246
0.4230019,0.38043118,0.69024694,0.44744456,0.42910922,0.47757363,0.3713625,0.43253618,0.6062938,0.411273,0.37225407,0.49550417,0.37216857,0.482323,0.46862727,0.31717804,0.33659273,0.4466473
0.2966507,0.2544487,0.45563114,0.3234526,0.288086,0.5247142,0.3106663,0.28510836,0.69785154,0.33563817,0.22139572,0.6521281,0.32573935,0.52493453,0.61493933,0.25202206,0.25441086,0.31007284
0.305267,0.21814667,0.67634064,0.32788584,0.25237608,0.30066198,0.26885465,0.2919454,0.43474698,0.2920148,0.20906903,0.29790902,0.25605896,0.2789913,0.30316558,0.19552225,0.2568477,0.26928264
0.31968454,0.2893123,0.58054906,0.36273614,0.32772127,0.33438796,0.2889945,0.34087715,0.3935025,0.33982122,0.27042776,0.28345957,0.3024922,0.33648866,0.27404094,0.28104532,0.26666614,0.3340431
0.37884557,0.29939908,0.696059,0.40819636,0.35211292,0.4077015,0.36904854,0.37697148,0.52054644,0.38504547,0.28115296,0.4086697,0.34046477,0.3935891,0.38716286,0.26796865,0.29002365,0.36527276
0.2787726,0.20666614,0.7215598,0.32173458,0.2712904,0.38584644,0.24374713,0.29043016,0.519505,0.31266868,0.20322743,0.369338,0.2989892,0.33505464,0.3710454,0.262534,0.24674128,0.31279296
0.34552246,0.24321936,0.49803433,0.339551,0.27198017,0.46918344,0.36688766,0.2834755,0.5479733,0.35351455,0.21908195,0.4554332,0.36439404,0.37366524,0.47011405,0.280311,0.23855062,0.282902
0.31993744,0.23786597,0.59993595,0.31368998,0.25036502,0.38633502,0.32286054,0.28563887,0.47584462,0.34972334,0.23591031,0.31426808,0.28326362,0.31224,0.374734,0.25008586,0.24695283,0.28674465
0.8614086,0.7921053,0.40429893,0.9254162,0.895737,0.3845368,0.81246793,0.9155602,0.40441307,0.84755063,0.8016498,0.36103207,0.82406825,0.38769397,0.3748231,0.7541349,0.8133751,0.8891857
0.38442597,0.3229316,0.41727147,0.41671965,0.35554153,0.69818693,0.42170846,0.38178763,0.74963355,0.44963968,0.31251264,0.77441853,0.41950703,0.6081344,0.7738515,0.36138827,0.33024904,0.38252297
0.3604092,0.28654575,0.7397774,0.414234,0.3595102,0.47317228,0.29813907,0.36383334,0.65014315,0.3593787,0.27198595,0.4500148,0.30564058,0.4549975,0.39797655,0.22949448,0.2994237,0.37115344
0.26621178,0.22700946,0.7218662,0.30713722,0.29941913,0.34082374,0.23823309,0.30676445,0.47840777,0.29853606,0.25273925,0.29956657,0.23373538,0.38346353,0.3096525,0.23483984,0.2728256,0.3220994
0.3322876,0.265988,0.58348304,0.34658706,0.28399563,0.54751855,0.34741127,0.2978771,0.60928494,0.36327255,0.24664484,0.49781573,0.38086766,0.44312462,0.52293426,0.33619115,0.27181217,0.29202482
0.34904984,0.2617077,0.69634634,0.3817773,0.31959105,0.40545535,0.2921275,0.32947174,0.5602699,0.327394,0.2650902,0.40585846,0.29116437,0.4296704,0.36685714,0.22038245,0.28117585,0.34232268
0.2289334,0.20643191,0.40133542,0.21634674,0.21320622,0.31360033,0.2240412,0.2335118,0.35661235,0.23991531,0.20094731,0.27699444,0.19844154,0.26789135,0.2739029,0.19679764,0.1867045,0.2238513
0.38434613,0.26715228,0.6049054,0.3723697,0.28279996,0.45566657,0.38175967,0.30313367,0.53042644,0.3554395,0.2534893,0.41477636,0.36322033,0.37082416,0.4229488,0.2963018,0.2661581,0.2928228
0.29700866,0.25848326,0.5856689,0.27140677,0.24339902,0.3066601,0.29541454,0.2601733,0.42552146,0.2994457,0.23583642,0.28677875,0.28535387,0.24058996,0.28721085,0.23871955,0.24879874,0.26227227
0.37401673,0.24949412,0.7795805,0.42773968,0.31945837,0.44056708,0.33222768,0.34917474,0.58104086,0.35927448,0.2413863,0.44904137,0.36044675,0.42730325,0.44607317,0.2690088,0.2900246,0.35579848
0.3945167,0.29782102,0.6653376,0.4374311,0.36541548,0.63119787,0.38649628,0.3824725,0.79311156,0.45816535,0.30983403,0.70179427,0.3715388,0.6476114,0.7018014,0.32521352,0.3252378,0.4269997
0.21338089,0.15763399,0.520257,0.22177169,0.22238971,0.27344257,0.16987616,0.2113944,0.39924985,0.23650782,0.17283916,0.25602457,0.19242784,0.2671244,0.24880174,0.18779334,0.20771371,0.25805974
0.2705554,0.27697226,0.52415305,0.3150595,0.31931177,0.4894962,0.26449603,0.33421153,0.51581395,0.3014056,0.23799044,0.40468442,0.2638659,0.4058381,0.4419203,0.2809586,0.24241537,0.32375848
0.27328527,0.18001708,0.74874103,0.30547804,0.26211426,0.38488466,0.2538756,0.25932142,0.49580133,0.30248478,0.16152108,0.35354286,0.25964215,0.31186962,0.3303899,0.22601667,0.21394002,0.29054093
0.33371478,0.22040229,0.73819375,0.37090808,0.2884708,0.3542848,0.32741767,0.31150267,0.4839158,0.36394188,0.24874698,0.35370228,0.30827546,0.35895863,0.38132864,0.2621301,0.25274602,0.32336363
0.34270245,0.257618,0.7337852,0.36650854,0.26845548,0.38891762,0.39248192,0.3105882,0.53359365,0.39422762,0.24273205,0.36614943,0.3652869,0.33929133,0.40213424,0.2879231,0.25025526,0.30748898
0.32691357,0.3400021,0.6472536,0.38896665,0.39797062,0.6131596,0.3184563,0.4080849,0.6384388,0.34676403,0.31292728,0.50787777,0.32324836,0.47678322,0.5283678,0.29595608,0.3054812,0.40632367
0.27136618,0.20966671,0.6103815,0.2730306,0.22965348,0.27851844,0.2816119,0.25068644,0.35172573,0.29507148,0.19691233,0.20937324,0.2739688,0.22813332,0.24674134,0.23521477,0.2324843,0.24296291
0.27695468,0.25405335,0.6555445,0.3218282,0.3191144,0.33306086,0.23514418,0.33449718,0.5015586,0.30083704,0.27703834,0.33820343,0.27636158,0.37917498,0.3114382,0.25643745,0.2924415,0.31997937
0.31347886,0.18383908,0.7029747,0.32981187,0.23638609,0.307924,0.28618467,0.2582855,0.45195168,0.32783067,0.18664956,0.3098714,0.29099065,0.2738146,0.28972325,0.23844334,0.23373865,0.27346775
0.37333155,0.27994472,0.7562573,0.3687722,0.33827874,0.38748512,0.29489884,0.34485513,0.5165088,0.34812894,0.29023805,0.40683028,0.31039852,0.36611074,0.3663295,0.24865103,0.28887534,0.3677547
0.28464946,0.19559185,0.7476191,0.33052245,0.26872313,0.33117348,0.24821919,0.28214067,0.440621,0.3017088,0.21537551,0.2685222,0.23312803,0.35249615,0.30619508,0.16930279,0.22334166,0.28780353
0.32212356,0.25335073,0.58898467,0.3550189,0.3150983,0.3644518,0.25426018,0.32135046,0.40958357,0.33598673,0.2548957,0.3222648,0.27726632,0.3253906,0.28294182,0.26603276,0.26059133,0.33721054
0.2984406,0.23081039,0.7830045,0.33051142,0.27143788,0.35026264,0.31448117,0.29532576,0.46305215,0.3094256,0.21344307,0.29402196,0.27449298,0.31653708,0.34507677,0.22097494,0.2295409,0.3015017
0.29589385,0.2324276,0.573073,0.2918422,0.25435936,0.33163136,0.28926787,0.2619994,0.4174577,0.30998534,0.21260354,0.30802143,0.25282565,0.25322878,0.2917355,0.21968138,0.25208676,0.30004448
0.21229056,0.16861515,0.48647317,0.2086696,0.20382632,0.2392551,0.17734492,0.20631137,0.31867096,0.22199409,0.13834095,0.1782136,0.17142144,0.16376029,0.17693558,0.15824881,0.21046928,0.2306853
0.31077892,0.23865639,0.54141366,0.30475038,0.24235597,0.3662618,0.30912223,0.25422004,0.48625943,0.31294793,0.21447425,0.32945904,0.28774288,0.31105965,0.33489445,0.25608784,0.2380769,0.25563148
0.32491714,0.3008761,0.70505005,0.3644496,0.3456394,0.59629595,0.32123467,0.38080657,0.54821247,0.34951872,0.2932077,0.44906217,0.3252349,0.4358034,0.5038788,0.31685638,0.3080196,0.36029962
0.35228127,0.2374382,0.56812817,0.35543525,0.2684889,0.50347215,0.3868714,0.29334795,0.5964378,0.3798901,0.21908174,0.49404514,0.33555076,0.40240428,0.50043166,0.24133167,0.23218578,0.29419005
0.36143547,0.2576878,0.8563349,0.39466152,0.3047923,0.42383614,0.33284324,0.33741295,0.55898297,0.39095363,0.24512649,0.35776782,0.3290562,0.3402248,0.3776008,0.24927428,0.2596726,0.3362013
0.30029604,0.2390788,0.7118467,0.33259806,0.268269,0.38168532,0.30604476,0.28757557,0.47467053,0.32727745,0.22702321,0.31074557,0.3351993,0.32440177,0.336012,0.29592085,0.23624839,0.28465992
0.3463574,0.3028413,0.61913174,0.37222725,0.31273535,0.34207332,0.3558887,0.352157,0.45418432,0.33329955,0.28350273,0.32038888,0.33548588,0.34362504,0.32550567,0.30159655,0.30190182,0.33144745
